year,month,elecuse,elecuse_population,wateruse,wateruse_population
2014,3,588111.314,675167,5968.96435546875,1674505
2014,4,528342.05,675708,6500.77906799316,1674505
2014,5,648365.169,677336,6757.86918640137,1674505
2014,6,864965.711,675638,6495.61871337891,1674505
2014,7,1007126.517,676954,7373.119140625,1674505
2014,8,1135637.643,681504,8074.90672302246,1674505
2014,9,1084274.995,682327,6949.21755981445,1674505
2014,10,790654.91,685527,7025.59126281738,1674505
2014,11,632693.861,686061,5640.1089630127,1674505
2014,12,602016.735,687342,5443.74185180664,1674505
2015,1,895747.707,688342,5405.26577758789,1674505
2015,2,655741.088,689527,4888.33564758301,1674505
2015,3,689055.171,689130,5594.58067321777,1674505
2015,4,566044.57,689666,5721.98207092285,1674505
2015,5,623088.321,691539,5785.39741516113,1674505
2015,6,817624.301,691521,6089.48063659668,1674505
2015,7,1065246.891,693332,7976.48336791992,1674505
2015,8,1155747.763,693871,8426.78492736816,1674505
2015,9,1081766.483,695774,7613.22807312012,1674505
2015,10,848333.906,698067,7219.4813079834,1674505
2015,11,601820.622,698646,5810.37054443359,1674505
2015,12,597698.008,700036,5695.74588012695,1674505
2016,1,774279.989,702421,5610.88661193848,1800000
2016,2,610212.499,703806,5537.6559753418,1800000
2016,3,527858.668,704972,5941.22741699219,1800000
2016,4,554471.959,705820,5870.15112304688,1800000
2016,5,665727.249,707937,5955.83062744141,1800000
2016,6,881076.043,709231,6689.99765014648,1800000
2016,7,1162594.961,710725,8673.61408996582,1800000
2016,8,1097626.561,712575,7492.52639770508,1800000
2016,9,1110647.521,713681,6677.70111083984,1800000
2016,10,823839.924,715097,6728.07942199707,1800000
2016,11,633194.0,715626,6002.68241882324,1800000
2016,12,652827.02,717120,5678.17684936523,1800000
2017,1,729204.6,719089,5520.67808532715,1800000
2017,2,556755.37,709194,4982.05986022949,1800000
2017,3,530417.31,721118,5888.0454864502,1800000
2017,4,605573.419,722048,6073.95251464844,1800000
2017,5,671458.595,724712,7011.94111633301,1800000
2017,6,942647.652,725961,7244.44403076172,1800000
2017,7,1155481.015,726738,8504.96173095703,1800000
2017,8,1148879.175,729420,7505.93675231934,1800000
2017,9,1058032.49,730330,7016.73852539063,1800000
2017,10,794305.101,731745,6607.29277038574,1800000
2017,11,617931.137,732307,6249.7007598877,1800000
2017,12,625835.322,732833,5836.85748291016,1800000
2018,1,933699.305,753042,5870.98870849609,1800000
2018,2,686290.191,735306,5200.96002197266,1800000
2018,3,554745.801,736812,6288.39083862305,1800000
2018,4,563186.566,739588,6486.70950317383,1800000
2018,5,686930.058,741026,7299.26235961914,1800000
2018,6,1123520.299,742636,7882.28485107422,1800000
2018,7,1158437.446,745178,7863.75521850586,1800000
2018,8,1150038.541,746054,8312.15159606934,1800000
2018,9,1136105.71,747520,6191.40481567383,1800000
2018,10,743488.733,749274,5936.87327575684,1800000
2018,11,650995.452,748925,5670.75134277344,1800000
2018,12,653721.816,750223,5661.00538635254,1800000
