year,month,elecuse,elecuse_population,wateruse,wateruse_population
2014,5,642468,2120789,40154.299999999996,8521000
2014,6,786710,2125030,37635.0,8521000
2014,7,1084894,2119283,39893.9,8521000
2014,8,1025802,2142407,37094.6,8521000
2014,9,1017924,2150710,34773.0,8521000
2014,10,731377,2163470,37826.200000000004,8521000
2014,11,698000,2165848,36789.0,8521000
2014,12,803368,2175436,40842.5,8521000
2015,1,836318,2180089,38880.200000000004,8582000
2015,2,843026,2185138,33286.4,8582000
2015,3,783940,2187739,42284.0,8582000
2015,4,674992,2189414,34929.0,8582000
2015,5,670937,2188202,34732.4,8582000
2015,6,852099,2189513,38709.0,8582000
2015,7,1116595,2194448,37494.5,8582000
2015,8,1250442,2198041,36753.6,8582000
2015,9,1209802,2204623,36306.0,8582000
2015,10,822830,2210796,38257.1,8582000
2015,11,702566,2210967,34491.0,8582000
2015,12,770579,2215446,37370.5,8582000
2016,1,816460,2215627,36787.700000000004,8615000
2016,2,799318,2219455,37688.399999999994,8615000
2016,3,719972,2222400,34775.799999999996,8615000
2016,4,655583,2226024,33522.0,8615000
2016,5,646942,2151473,36803.200000000004,8615000
2016,6,837940,2155814,34962.0,8615000
2016,7,1114476,2159059,39943.5,8615000
2016,8,1311815,2162830,36936.5,8615000
2016,9,1227426,2176169,35643.0,8615000
2016,10,809592,2185356,36496.299999999996,8615000
2016,11,696069,2185078,35562.0,8615000
2016,12,764204,2189864,37293.0,8615000
2017,1,810669,2191089,39571.5,8623000
2017,2,749228,2195769,32510.799999999996,8623000
2017,3,717498,2198542,38939.1,8623000
2017,4,640836,2201148,38979.0,8623000
2017,5,622140,2195673,40898.299999999996,8623000
2017,6,799128,2199792,37857.0,8623000
2017,7,1156338,2200298,39469.200000000004,8623000
2017,8,1124463,2208658,38771.700000000004,8623000
2017,9,955981,2216702,35265.0,8623000
2017,10,860627,2231486,36304.1,8623000
2017,11,716278,2234087,33957.0,8623000
2017,12,770957,2248505,34515.4,8623000
2018,1,880237,2271252,35312.1,8623000
2018,2,789074,2282506,37816.799999999996,8623000
2018,3,740585,2291014,42838.9,8623000
2018,4,676195,2299282,38997.0,8623000
2018,5,671955,2305701,39652.1,8623000
2018,6,839225,2311584,36963.0,8623000
2018,7,1215474,2315443,41075.0,8623000
2018,8,1296703,2325287,42070.1,8623000
2018,9,1264792,2332843,40170.0,8623000
2018,10,869000,2343448,37937.799999999996,8623000
2018,11,735708,2351837,41136.0,8623000
2018,12,817938,2358744,42941.200000000004,8623000
