year,month,elecuse,elecuse_population,wateruse,wateruse_population
2014,1,597974,762529,6317.719999999999,2035959
2014,2,433252,763156,5927.54,2035959
2014,3,433963,762163,7638.97,2035959
2014,4,443018,763812,8355.33,2035959
2014,5,683841,768420,10432.049999999997,2035959
2014,6,1169415,769733,11533.860000000002,2035959
2014,7,1458868,769803,12058.200000000003,2035959
2014,8,1197303,773189,11336.22,2035959
2014,9,1018465,769890,9884.21,2035959
2014,10,614811,768737,9151.759999999998,2035959
2014,11,353974,769930,7147.57,2035959
2014,12,517875,800640,6135.849999999999,2035959
2015,1,667038,772703,6023.6,2079946
2015,2,406162,776120,5798.21,2079946
2015,3,451807,778658,7528.81,2079946
2015,4,463611,779156,8506.39,2079946
2015,5,606012,781169,9801.0,2079946
2015,6,1219209,783383,11241.85,2079946
2015,7,1358378,785967,12162.53,2079946
2015,8,1291225,784795,12033.83,2079946
2015,9,1122703,785645,10550.32,2079946
2015,10,728538,783549,8943.95,2079946
2015,11,346542,784652,7147.57,2079946
2015,12,584608,786654,6439.66,2079946
2016,1,649261,792492,6121.11,2136209
2016,2,478133,790577,6163.39,2136209
2016,3,446040,791396,7873.56,2136209
2016,4,433570,792912,7879.89,2136209
2016,5,610130,793439,9296.23,2136209
2016,6,1371057,797821,11618.42,2136209
2016,7,1393449,796651,12560.98,2136209
2016,8,1492280,800863,12447.59,2136209
2016,9,928512,799471,10612.12,2136209
2016,10,486217,796764,9365.06,2136209
2016,11,483662,798850,7602.46,2136209
2016,12,620973,803121,6497.42,2136209
2017,1,585792,804061,6030.72,2177607
2017,2,433853,803839,5582.42,2177607
2017,3,498070,807266,7728.22,2177607
2017,4,501444,805102,8553.1,2177607
2017,5,738487,810037,10747.31,2177607
2017,6,1242215,811401,11978.98,2177607
2017,7,1611394,811961,12985.38,2177607
2017,8,1352351,813176,12492.54,2177607
2017,9,935466,813945,10635.98,2177607
2017,10,559740,811839,9648.8,2177607
2017,11,461352,811273,7751.32,2177607
2017,12,581361,819632,7041.43,2177607
2018,1,545587,819326,6699.43,2211770
2018,2,469194,817373,6275.52,2211770
2018,3,467173,818107,7585.87,2211770
2018,4,556341,820566,8768.1,2211770
2018,5,811953,822683,10631.942,2211770
2018,6,1235507,828425,11901.36,2211770
2018,7,1584799,725770,12602.59,2211770
2018,8,1518333,829576,12850.46,2211770
2018,9,1109713,829245,11307.63,2211770
2018,10,586514,829014,9701.5,2211770
2018,11,487690,830708,7774.18,2211770
2018,12,597187,831926,6826.64,2211770
